,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,date,iso_code,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,month_yr
0,28.5086326603576,14.35695478837719,13.826006228121251,243.0,0.024,69.44,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,82.8,0.945,0.024,243.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,7.85,91.96,0.0,0.0,2021-01-04,SWE,581.135,6.299,01-2021
1,24.08,17.73,6.35,8433.0,0.558,55.09,347.778,48.2,27.049,18.493,39002.223,0.1,79.37,5.72,11.2,33.7,84.63,0.919,0.558,8433.0,0.17,0.0,0.05,0.0,0.0,0.02,4.67,92.44,2.65,0.0,0.0,2021-06-14,JPN,13.998,0.539,06-2021
2,0.0,0.0,0.0,0.0,0.0,78.24,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-08,CHL,315.511,8.558,06-2020
3,0.27,0.6420138037105723,0.0,354.0,0.1503668964388443,92.59,594.561,31.1,8.514,5.43,13367.565,11.787597329140922,266.591,12.71,26.9,40.7,78.93,0.744,0.1503668980019883,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.68,4.32,0.0,0.0,2021-02-22,LBN,332.306,7.386,02-2021
4,71.95,46.45,27.83,9656.0,0.509,50.46,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,83.56,0.904,0.509,9656.0,1.26,0.03,3.72,0.0,0.39,0.36,14.3,70.07,4.89,0.87,0.0,2021-06-14,ESP,104.652,0.859,06-2021
5,20.011781399531067,11.069061011231275,8.690711330934077,113.0,0.011,44.44,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,62.05,0.496,0.011,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.05,17.95,0.0,0.0,2021-03-22,GMB,13.557,0.46,03-2021
6,144.69,76.76,67.93,556.0,0.016,20.37,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,82.4,0.957,0.016,556.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91,0.09,0.0,0.0,0.0,2021-10-18,NOR,82.646,0.34,10-2021
7,34.64,24.89,9.75,6039.0,0.466,80.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23.0,25.7,82.3,0.955,0.466,6039.0,0.05,0.21,0.0,2.68,0.16,0.11,3.26,88.9,4.63,0.0,0.0,2021-05-03,IRL,92.344,0.917,05-2021
8,84.6,44.91,40.59977121149575,1398.0,0.084,40.74,73.726,44.0,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,78.49,0.851,0.084,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,HRV,308.348,2.765,10-2021
9,6.572521123173164,5.747695499190428,0.0,20955.0,0.003898873009973925,80.56,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,83.51,0.892,0.0,20946.827233672142,0.0,0.0,0.0,0.0,0.0,0.14,0.0,4.44,95.42,0.0,0.0,2020-12-21,ITA,256.328,9.946,12-2020
10,14.498073283637503,5.026146973054123,8.481159006021336,2.0,0.0,74.07,18.22,22.6,3.808,2.142,3823.194,19.34093835599255,561.494,17.65,23.5,48.8,64.5,0.555,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2021-04-05,PNG,32.225,0.282,04-2021
11,41.51137598627979,21.960842377388296,20.018921565658253,362.0,0.004,56.48,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,60.85,0.456,0.004,362.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-07-12,MOZ,42.937,0.373,07-2021
12,0.0,0.0,0.0,0.0,0.0,74.54,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,76.16,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-09,MYS,34.18,0.113,11-2020
13,148.96,77.24,71.48,2286.0,0.03,71.3,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,83.51,0.892,0.03,2286.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73,0.14,0.13,0.0,0.0,2021-11-01,ITA,73.509,0.625,11-2021
14,1.69,1.07,0.61,487.0,0.025,45.37,347.778,48.2,27.049,18.493,39002.223,0.1,79.37,5.72,11.2,33.7,84.63,0.919,0.025,487.0,0.28,0.02,0.17,0.11,0.0,0.02,0.35,64.62,34.43,0.0,0.0,2021-04-19,JPN,32.45,0.279,04-2021
15,117.46,61.99,56.42,3560.0,0.235,46.3,214.243,43.1,18.436,12.644,57410.166,0.1,99.739,5.59,22.6,28.9,83.78,0.955,0.235,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.0,0.02,0.0,0.0,2021-09-20,CHE,212.97,0.787,09-2021
16,31.788943954857288,21.140147630654397,11.025804330288885,1215.0,0.083,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,75.88,0.765,0.083,1215.0,0.18,0.0,74.58,0.0,0.0,0.0,0.0,2.58,22.48,0.18,0.0,2021-03-08,BRA,310.199,7.128,03-2021
17,0.0,0.0,0.0,0.0,0.0,71.3,508.544,43.2,18.779,11.881,48472.545,0.1,109.361,5.29,24.4,27.3,82.28,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-05-25,NLD,10.864,1.131,05-2020
18,0.0,0.0,0.0,0.0,0.0,68.52,18.136,42.8,21.228,13.264,40585.721,0.1,153.507,5.76,18.3,22.6,81.91,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0387878787878787,2020-05-11,FIN,16.916,0.798,05-2020
19,109.67,62.44,49.44,8921.0,0.217,67.13,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,83.51,0.892,0.217,8921.0,0.09,0.0,1.83,0.0,0.0,0.07,91.36,5.23,1.28,0.07,0.0,2021-07-26,ITA,73.365,0.23,07-2021
20,53.27,34.09,19.18,5319.0,0.335,66.2,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,71.72,0.718,0.335,5319.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,IDN,5.584,0.349,10-2021
21,9.12,7.87,1.25,1907.0,0.15,73.61,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,69.66,0.645,0.15,1907.0,0.55,0.0,0.0,18.74,0.0,0.32,57.86,9.34,13.19,0.0,0.0,2021-04-19,IND,167.269,0.971,04-2021
22,24.94849438487224,11.485541308301391,13.070336636245754,125.0,0.012,50.46,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,72.58,0.824,0.012,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2021-01-11,RUS,159.563,3.119,01-2021
23,14.7,9.07,5.63,2951.0,0.171,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,77.29,0.767,0.171,2951.0,0.0,0.0,27.38,0.0,0.89,0.0,0.0,2.68,15.48,3.57,0.0,2021-05-17,COL,323.549,9.661,05-2021
24,44.18,34.08812531018654,9.361865409978817,13911.0,0.601,57.87,112.442,34.0,1.144,0.526,67293.483,0.1,317.84,17.26,1.2,37.4,77.97,0.89,0.601,13911.0,4.63,0.0,0.0,0.0,0.0,2.16,0.0,67.59,25.62,0.0,0.0,2021-02-08,ARE,328.207,1.015,02-2021
25,125.94,68.67,57.61,7848.0,0.248,64.81,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,76.16,0.81,0.248,7848.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-09-20,MYS,507.354,11.419,09-2021
26,119.17,70.0,49.18,5653.0,0.2,54.63,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,80.28,0.81,0.2,5653.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,CRI,176.742,4.42,10-2021
27,49.64,32.81,17.0,7485.0,0.434,41.67,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38.0,75.93,0.882,0.434,7485.0,0.0,0.0,0.07,0.0,0.21,0.0,0.0,95.99,3.73,0.0,0.0,2021-05-17,LTU,395.134,3.558,05-2021
28,0.0,0.0,0.0,0.0,0.0,49.54,122.578,42.0,19.718,13.079,38605.671,0.1,86.06,4.77,30.1,35.6,82.66,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,99.77,0.0,0.0,2020-10-26,FRA,542.0,2.975,10-2020
29,7.04339666225782,6.127764143639696,0.0,20955.0,0.003555629449844397,70.83,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.0,20947.54673877962,1.41,2.82,0.0,0.0,0.0,0.0,0.0,4.23,91.54,0.0,0.0,2020-12-21,AUS,0.947,0.0,12-2020
30,57.72,35.78,21.71,9843.0,0.499,48.15,214.243,43.1,18.436,12.644,57410.166,0.1,99.739,5.59,22.6,28.9,83.78,0.955,0.499,9843.0,0.86,0.0,2.49,0.0,0.05,0.05,2.58,88.78,4.64,0.14,0.0,2021-05-31,CHE,121.082,0.393,05-2021
31,138.38,74.54,64.28,8501.0,0.426,59.26,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,76.16,0.81,0.426,8501.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,MYS,333.195,4.638,10-2021
32,0.0,0.0,0.0,0.0,0.0,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-03,ARG,123.189,2.362,08-2020
33,153.24,77.81,76.22,965.0,0.072,24.07,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,80.9,0.94,0.072,965.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-11-15,DNK,555.204,0.885,11-2021
34,28.37,21.81,6.97,4334.0,0.309,61.11,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,78.74,0.892,0.309,4334.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,96.74,2.44,0.0,0.0,2021-04-19,EST,359.949,6.791,04-2021
35,0.0,0.0,0.0,0.0,0.0,68.98,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,69.66,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,95.95,0.0,0.0,2020-11-23,IND,31.121,0.379,11-2020
36,0.0,0.0,0.0,0.0,0.0,86.11,3.612,29.6,6.933,4.229,13767.119,0.1,258.314,12.54,7.4,42.9,71.68,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-06,SUR,27.278,0.241,07-2020
37,101.84,57.4,47.07,11164.0,0.427,48.15,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23.0,25.7,82.3,0.955,0.427,11164.0,0.06,0.0,0.0,0.28,0.0,0.0,90.05,9.04,0.29,0.17,0.0,2021-07-12,IRL,109.603,0.172,07-2021
38,59.77,38.84,25.97,6931.0,0.462,41.67,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,77.29,0.767,0.462,6931.0,0.0,0.0,4.86,0.0,0.0,0.0,11.81,0.14,6.24,1.39,0.0,2021-08-09,COL,116.917,3.859,08-2021
39,36.47,29.4,7.08,3160.0,0.219,89.81,3.612,29.6,6.933,4.229,13767.119,0.1,258.314,12.54,7.4,42.9,71.68,0.738,0.219,3160.0,0.0,0.0,87.18,0.0,0.0,0.0,0.0,5.13,7.69,0.0,0.0,2021-07-12,SUR,240.912,9.414,07-2021
40,62.14,38.32,23.82,10700.0,0.57,64.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,82.97,0.919,0.57,10700.0,3.61,0.13,0.0,0.0,0.0,0.04,0.04,71.46,24.72,0.0,0.0,2021-02-08,ISR,680.874,5.458,02-2021
41,47.06,34.82,12.55,7759.0,0.402,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,81.63,0.931,0.402,7759.0,2.16,0.0,10.1,0.1,0.0,0.06,3.15,80.69,3.74,0.0,0.0,2021-05-17,BEL,184.449,1.719,05-2021
42,22.49,13.52,8.97,2251.0,0.136,52.78,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,72.59,0.632,0.136,2251.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-09-20,BGD,10.198,0.24,09-2021
43,17.1,13.65,3.46,3593.0,0.256,52.78,73.726,44.0,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,78.49,0.851,0.256,3593.0,0.27,0.0,0.27,0.0,0.0,0.0,0.0,94.67,4.79,0.0,0.0,2021-04-19,HRV,534.167,9.38,04-2021
44,131.81,71.8,62.42,4463.0,0.186,60.65,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,83.51,0.892,0.186,4463.0,0.0,0.0,0.0,0.0,0.0,0.0,99.64,0.3,0.06,0.0,0.0,2021-09-06,ITA,95.34,0.996,09-2021
45,0.0,0.0,0.0,0.0,0.0,89.81,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,76.1,76.74,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-22,PER,104.725,17.519,06-2020
46,0.06,0.06,0.6265383040023966,44.0,0.004,45.37,347.778,48.2,27.049,18.493,39002.223,0.1,79.37,5.72,11.2,33.7,84.63,0.919,0.004,44.0,0.62,0.0,0.85,0.0,0.0,0.23,0.0,13.91,84.39,0.0,0.0,2021-03-08,JPN,8.117,0.407,03-2021
47,0.0,0.0,0.0,0.0,0.0,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-06,CAN,7.453,0.255,07-2020
48,41.77,27.26,14.51,7667.0,0.499,52.78,102.619,44.5,19.062,12.93,31400.84,0.1,153.493,7.25,20.1,25.0,81.32,0.917,0.499,7667.0,0.0,0.0,0.16,0.0,0.08,0.0,0.16,94.77,4.83,0.0,0.0,2021-05-17,SVN,219.434,1.924,05-2021
49,109.71,56.74,52.98,1711.0,0.032,43.52,102.619,44.5,19.062,12.93,31400.84,0.1,153.493,7.25,20.1,25.0,81.32,0.917,0.032,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,SVN,471.237,1.649,10-2021
50,0.0,0.0,0.0,0.0,0.0,71.76,351.873,25.2,4.803,2.661,7599.188,7.19991084603933,370.437,7.07,7.8,40.8,71.23,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-23,PHL,14.202,0.43,11-2020
51,0.0,0.0,0.0,0.0,0.0,50.93,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,63.89,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-20,ZMB,10.805,0.649,07-2020
52,18.37335840386291,9.117638515196088,8.679287163601995,928.0,0.007,83.33,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,72.59,0.632,0.007,928.0,87.02,0.0,0.0,0.0,0.0,1.53,0.0,3.82,7.63,0.0,0.0,2021-04-19,BGD,26.856,0.58,04-2021
53,31.359158976538133,31.124824861554416,10.822813196838766,0.0,1.638574986855431,87.04,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,61.49,0.571,1.642,7.17944589190347,95.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,2021-01-11,ZWE,61.224,1.363,01-2021
